"WC_ID";"WC_Text";"WC_luecken"
"719";"Mistaking a retarded person for someone who's merely deaf.";"0"
"720";"Mom.";"0"
"721";"Moon a Prime Minister.";"0"
"722";"Moral ambiguity.";"0"
"723";"More elephant cock than I bargained for.";"0"
"724";"Morgan Freeman's voice.";"0"
"725";"Mountain Dew Code Red.";"0"
"726";"Mouth herpes.";"0"
"727";"Mr. Clean, right behind you.";"0"
"728";"Mr. Dressup.";"0"
"729";"Mr. Froto's ring";"0"
"730";"Mr. Snuffleupagus.";"0"
"731";"Mr. Squiggle, the Man from the Moon.";"0"
"732";"Muhammad (Peace Be Upon Him).";"0"
"733";"Muhammad (Praise Be Unto Him).";"0"
"734";"multiple personality disorder";"0"
"735";"Multiple stab wounds.";"0"
"736";"Murdering our parents.";"0"
"737";"Mutually assured destruction.";"0"
"738";"Mutually-assured destruction.";"0"
"739";"Muzzy.";"0"
"740";"My abusive boyfriend who really isn't so bad once you get to know him.";"0"
"741";"My balls on your face.";"0"
"742";"My black ass.";"0"
"743";"My bright pink fuckhole.";"0"
"744";"My cheating prick of a husband.";"0"
"745";"My cheating son-of-a-bitch husband.";"0"
"746";"My collection of high-tech sex toys.";"0"
"747";"My collection of Japanese sex toys.";"0"
"748";"My ex-wife.";"0"
"749";"My fat daughter.";"0"
"750";"My father, who died when I was seven.";"0"
"751";"My first kiss.";"0"
"752";"My genitals.";"0"
"753";"My good bra.";"0"
"754";"My humps.";"0"
"755";"My inner demons.";"0"
"756";"My little boner.";"0"
"757";"My machete.";"0"
"758";"My mate Dave.";"0"
"759";"My neck, my back, my pussy, and my crack.";"0"
"760";"My relationship status.";"0"
"761";"My sex life.";"0"
"762";"My soul.";"0"
"763";"My Uber driver, Pavel.";"0"
"764";"My ugly face and bad personality.";"0"
"765";"my vintage trucker hat collection";"0"
"766";"Nachos for the table.";"0"
"767";"Naked News.";"0"
"768";"Natalie Portman.";"0"
"769";"Natural male enhancement.";"0"
"770";"Natural selection.";"0"
"771";"Nazis.";"0"
"772";"NBA superstar LeBron James.";"0"
"773";"Necrophilia.";"0"
"774";"New Age music.";"0"
"775";"Newfies.";"0"
"776";"Newly incorporated kamikaze tactics.";"0"
"777";"Nickelback.";"0"
"778";"Nicolas Cage.";"0"
"779";"Nip slips.";"0"
"780";"Nippers.";"0"
"781";"Nipple blades.";"0"
"782";"Nocturnal emissions.";"0"
"783";"Not covering your mouth when you sneeze";"0"
"784";"Not giving a shit about the Third World.";"0"
"785";"Not having silly talk.";"0"
"786";"Not reciprocating oral sex.";"0"
"787";"Not vaccinating my children because I am stupid.";"0"
"788";"Not wearing pants.";"0"
"789";"Not wearing trousers.";"0"
"790";"Nothing but sand.";"0"
"791";"Nothing. Absolutely nothing.";"0"
"792";"Nunchucks.";"0"
"793";"Obesity.";"0"
"794";"Object permanence.";"0"
"795";"Oestrogen.";"0"
"796";"Old-people smell.";"0"
"797";"Ominous background music.";"0"
"798";"One Direction's supple, hairless bodies.";"0"
"799";"One rude motherfucker";"0"
"800";"One titty hanging out.";"0"
"801";"One trillion dollars.";"0"
"802";"Only dating Asian women.";"0"
"803";"Oompa-Loompas.";"0"
"804";"Opposable thumbs.";"0"
"805";"Optimus Prime having sex with a dishwasher.";"0"
"806";"Our first chimpanzee President.";"0"
"807";"Our first chimpanzee Prime Minister.";"0"
"808";"Overcompensation.";"0"
"809";"Overpowering your father.";"0"
"810";"Oversized lollipops.";"0"
"811";"Owning and operating a Chili's franchise.";"0"
"812";"Pabst Blue Ribbon.";"0"
"813";"Pac-Man uncontrollably guzzling cum.";"0"
"814";"Paedophiles.";"0"
"815";"Panda sex.";"0"
"816";"Paris Hilton.";"0"
"817";"Parting the Red Sea.";"0"
"818";"Party poopers.";"0"
"819";"Passable transvestites.";"0"
"820";"Passing a kidney stone.";"0"
"821";"Passive-aggression.";"0"
"822";"Passive-aggressive Post-it notes.";"0"
"823";"Pauline Hanson.";"0"
"824";"PCP.";"0"
"825";"Peanut Butter Jelly Time.";"0"
"826";"Pedophiles.";"0"
"827";"Peeing a little bit.";"0"
"828";"Penis breath.";"0"
"829";"Penis envy.";"0"
"830";"People who smell their own socks.";"0"
"831";"Perfunctory foreplay.";"0"
"832";"Permanent Orgasm-Face Disorder.";"0"
"833";"Picking up girls at the abortion clinic.";"0"
"834";"Pictures of boobs.";"0"
"835";"Pikies.";"0"
"836";"Pingers.";"0"
"837";"Pixelated bukkake.";"0"
"838";"Playing silly buggers.";"0"
"839";"Police brutality.";"0"
"840";"Polish People.";"0"
"841";"Pooping back and forth. Forever.";"0"
"842";"Pooping in a laptop and closing it.";"0"
"843";"Pooping in the soup.";"0"
"844";"Poopy diapers.";"0"
"845";"Poor life choices.";"0"
"846";"Poor personal hygiene";"0"
"847";"Poorly-timed Holocaust jokes.";"0"
"848";"Popped collars.";"0"
"849";"Porn stars.";"0"
"850";"Poutine.";"0"
"851";"Poverty.";"0"
"852";"Powerful allergies";"0"
"853";"Powerful thighs.";"0"
"854";"Prancing.";"0"
"855";"Praying the gay away.";"0"
"856";"Prescription pain killers.";"0"
"857";"Preteens.";"0"
"858";"Pretending to care.";"0"
"859";"Profound respect and appreciation for indigenous culture.";"0"
"860";"Pronouncing the names of northern Welsh towns.";"0"
"861";"Prosti-tots.";"0"
"862";"Pterodactyl eggs.";"0"
"863";"PTSD.";"0"
"864";"Puberty.";"0"
"865";"Public ridicule.";"0"
"866";"Pulling pits.";"0"
"867";"Pumpkin spice flavored condoms.";"0"
"868";"Punching a congressman in the face.";"0"
"869";"Punching an MP in the face.";"0"
"870";"Puppies!";"0"
"871";"Pussy Galore.";"0"
"872";"Putting things where they go.";"0"
"873";"Queefing.";"0"
"874";"Queen Elizabeth's immaculate anus.";"0"
"875";"Queuing.";"0"
"876";"Racially-biased SAT questions.";"0"
"877";"Racist Christmas Present";"0"
"878";"Radical Islamic terrorism.";"0"
"879";"Rap music.";"0"
"880";"Raping and pillaging.";"0"
"881";"Raptor attacks.";"0"
"882";"Re-gifting.";"0"
"883";"Rectangles.";"0"
"884";"Rehab.";"0"
"885";"Repression.";"0"
"886";"reputation, reputation, reputation";"0"
"887";"Reverse gentrification.";"0"
"888";"Rich people.";"0"
"889";"Riding off into the sunset.";"0"
"890";"Ring Pops.";"0"
"891";"Ring Pops???.";"0"
"892";"Rip Torn dropkicking anti-Semitic lesbians.";"0"
"893";"Ripping off the Beatles.";"0"
"894";"Ripping open a man's chest and pulling out his still-beating heart.";"0"
"895";"Rising sea levels consistent with scientific predictions.";"0"
"896";"Road head.";"0"
"897";"Rob Ford.";"0"
"898";"Robbing a sperm bank.";"0"
"899";"Robert Downey Jr.";"0"
"900";"Robert Downey, Jr.";"0"
"901";"RoboCop.";"0"
"902";"Rohypnol.";"0"
"903";"Roofied Punch";"0"
"904";"Roofies.";"0"
"905";"Rubbing Boris Johnson's belly until he falls asleep.";"0"
"906";"Running naked through sprinklers.";"0"
"907";"Running out of semen.";"0"
"908";"Rupert Murdoch.";"0"
"909";"Rush Limbaugh's soft, shitty body.";"0"
"910";"Ruth Bader Ginsburg brutally gaveling your penis.";"0"
"911";"Ryan Gosling riding in on a white horse.";"0"
"912";"Same-sex ice dancing.";"0"
"913";"Sanctimommies";"0"
"914";"Santa Claus.";"0"
"915";"Sarah Palin's crazy pills.";"0"
"916";"Saxophone solos.";"0"
"917";"Saying ""I love you.""";"0"
"918";"Scalping the Milkybar Kid.";"0"
"919";"Scalping.";"0"
"920";"Schmirler the Curler.";"0"
"921";"Science.";"0"
"922";"Scientology.";"0"
"923";"Scousers.";"0"
"924";"Screaming Orgasm";"0"
"925";"Scrotum tickling.";"0"
"926";"Scrubbing under the folds.";"0"
"927";"Sean Connery.";"0"
"928";"Sean Penn.";"0"
"929";"Seduction.";"0"
"930";"Seeing Grandma naked.";"0"
"931";"Seeing Granny naked.";"0"
"932";"Seeing my father cry.";"0"
"933";"Seeing what happens when you lock people in a room with hungry seagulls.";"0"
"934";"Seething with quiet resentment.";"0"
"935";"Self-folding lundry.";"0"
"936";"Self-loathing.";"0"
"937";"Selling crack to children.";"0"
"938";"Selling ice to children.";"0"
"939";"Seppuku.";"0"
"940";"Serfdom.";"0"
"941";"Seven dead and three in critical condition.";"0"
"942";"Sex with animals.";"0"
"943";"Sex with Patrick Stewart.";"0"
"944";"Sexting.";"0"
"945";"Sexual humiliation.";"0"
"946";"Sexual peeing.";"0"
"947";"Sexual tension.";"0"
"948";"Sexy pillow fights.";"0"
"949";"Shaking a baby until it stops crying.";"0"
"950";"Shapeshifters.";"0"
"951";"Shaquille O'Neal's acting career.";"0"
"952";"Sharing needles.";"0"
"953";"Shiny objects.";"0"
"954";"Shipping convicts to Australia.";"0"
"955";"Shitting out a perfect Cumberland sausage.";"0"
"956";"Shitting out a screaming face.";"0"
"957";"Shorties and blunts.";"0"
"958";"Showing up to an orgy for the food.";"0"
"959";"Shutting up so I can watch the game.";"0"
"960";"Shutting up so I can watch the game.";"0"
"961";"Shutting up so I can watch the match.";"0"
"962";"Sideboob.";"0"
"963";"Silence.";"0"
"964";"Sipping artificial popcorn butter.";"0"
"965";"Sitting on my face and telling me I'm garbage.";"0"
"966";"Sitting on my face.";"0"
"967";"Sitting on someone's face.";"0"
"968";"Skeletor.";"0"
"969";"Skippy the Bush Kangaroo.";"0"
"970";"Slapping a biscuit out of an orphan's mouth.";"0"
"971";"Slapping Nigel Farage over and over.";"0"
"972";"Slapping Nigel Farage over and over.";"0"
"973";"Slaughtering innocent civilians.";"0"
"974";"Slavs.";"0"
"975";"Smallpox blankets.";"0"
"976";"Smegma.";"0"
"977";"SNES cartridge cleaning fluid.";"0"
"978";"Sniffing and kissing my feet.";"0"
"979";"Sniffing glue.";"0"
"980";"Snotsicles.";"0"
"981";"Sobbing into a Hungry-Man??? Frozen Dinner.";"0"
"982";"Soft, kissy missionary sex.";"0"
"983";"Soiling oneself.";"0"
"984";"Solving problems with violence.";"0"
"985";"Somali pirates.";"0"
"986";"Some bloody peace and quiet.";"0"
"987";"Some douchebag yelling ""More Cowbell.""";"0"
"988";"Some foundation, mascara, and a touch of blush.";"0"
"989";"Some god damn peace and quiet.";"0"
"990";"Some guy.";"0"
"991";"Some kind of bird man.";"0"
"992";"Some of the best rappers in the game.";"0"
"993";"Some punk kid who stole my turkey sandwich.";"0"
"994";"Some really sticky Kentucky Durban.";"0"
"995";"Sorry, this content cannot be viewed in your region.";"0"
"996";"Soup that is too hot.";"0"
"997";"Spaghetti? Again?";"0"
"998";"Spaniards.";"0"
"999";"Spectacular abs.";"0"
"1000";"Spending my parent's hard-earned money.";"0"
"1001";"Sperm whales.";"0"
"1002";"Spirit Airlines.";"0"
"1003";"Spontaneous human combustion.";"0"
"1004";"Stalin.";"0"
"1005";"Staring at a painting and going ""hmmmmmmm...""";"0"
"1006";"Stephen Harper.";"0"
"1007";"Stephen Hawking";"0"
"1008";"Stephen Hawking talking dirty.";"0"
"1009";"Steve Bannon.";"0"
"1010";"Steve Irwin.";"0"
"1011";"Stifling a giggle at the mention of Hutus and Tutsis.";"0"
"1012";"Still being a virgin.";"0"
"1013";"Stockholm Syndrome.";"0"
"1014";"Stormtroopers.";"0"
"1015";"Stranger Danger.";"0"
"1016";"Strong female characters.";"0"
"1017";"Stunt doubles.";"0"
"1018";"Substitute teachers.";"0"
"1019";"Sucking some dicks to not get drafted.";"0"
"1020";"Sudden Poop Explosion Disease.";"0"
"1021";"Suicidal thoughts.";"0"
"1022";"Summoning Harold Holt from the sea in a time of great need.";"0"
"1023";"Sunshine and rainbows.";"0"
"1024";"Surprise sex!";"0"
"1025";"Swag.";"0"
"1026";"Sweet, sweet vengeance.";"0"
"1027";"Switching to Geico??.";"0"
"1028";"Swooping.";"0"
"1029";"Synergistic management solutions.";"0"
"1030";"Syrupy sex with a maple tree.";"0"
"1031";"Take-backsies.";"0"
"1032";"Taking a minute to really unpack what Shakespeare is getting at in this scene.";"0"
"1033";"Taking a sheep-wife.";"0"
"1034";"Taking off your shirt.";"0"
"1035";"Tangled Slinkys.";"0"
"1036";"Tap dancing like there's no tomorrow.";"0"
"1037";"Tasteful sideboob.";"0"
"1038";"Teaching a robot to love.";"0"
"1039";"Team building exercises.";"0"
"1040";"Team-building exercises.";"0"
"1041";"Tearing that ass up like wrapping paper on Christmas morning.";"0"
"1042";"Teenage pregnancy.";"0"
"1043";"Telling a shitty story that goes nowhere.";"0"
"1044";"Tentacle porn.";"0"
"1045";"Terrorists.";"0"
"1046";"Terry Fox's prosthetic leg.";"0"
"1047";"Testicular torsion.";"0"
"1048";"That awkward family who thinks it's ""cybersex Monday.""";"0"
"1049";"That one gay Teletubby.";"0"
"1050";"That thing that electrocutes your abs.";"0"
"1051";"The American Dream.";"0"
"1052";"The Amish.";"0"
"1053";"The arrival of the pizza.";"0"
"1054";"The art of seduction.";"0"
"1055";"The baby that ruined my pussy.";"0"
"1056";"The Bachelorette season finale.";"0"
"1057";"The Big Bang.";"0"
"1058";"The big fucking hole in the ozone layer.";"0"
"1059";"The Black Death.";"0"
"1060";"The Blood of Christ.";"0"
"1061";"The bloody Welsh.";"0"
"1062";"The BNP.";"0"
"1063";"The bombing of Nagasaki.";"0"
"1064";"The boners of the elderly.";"0"
"1065";"The Boy Scouts of America.";"0"
"1066";"The bush.";"0"
"1067";"The Care Bear Stare.";"0"
"1068";"The Chinese gymnastics team.";"0"
"1069";"The chronic.";"0"
"1070";"The clitoris.";"0"
"1071";"The cool, refreshing taste of Coca-Cola??.";"0"
"1072";"The cool, refreshing taste of Pepsi.";"0"
"1073";"The cool, refreshing taste of Pepsi??.";"0"
"1074";"The crazy, ball-slapping sex your parents are having right now.";"0"
"1075";"The Daily Mail.";"0"
"1076";"The Dalai Lama.";"0"
"1077";"The Dance of the Sugar Plum Fairy.";"0"
"1078";"The deformed.";"0"
"1079";"The Devil Himself.";"0"
"1080";"The Donald Trump Seal of Approval.???";"0"
"1081";"The drama club.";"0"
"1082";"The economy.";"0"
"1083";"The EDL.";"0"
"1084";"The end of days.";"0"
"1085";"The entire cast of Downton Abbey.";"0"
"1086";"The entire Mormon Tabernacle Chior.";"0"
"1087";"The entire Mormon Tabernacle Choir.";"0"
"1088";"The female orgasm.";"0"
"1089";"The FLQ.";"0"
"1090";"The flute.";"0"
"1091";"The folly of man.";"0"
"1092";"The forbidden fruit.";"0"
"1093";"The Force.";"0"
"1094";"The French.";"0"
"1095";"The gays.";"0"
"1096";"The glass ceiling.";"0"
"1097";"The Great Depression.";"0"
"1098";"The Great Emu War.";"0"
"1099";"The Gulags.";"0"
"1100";"The guys from Queer Eye.";"0"
"1101";"The Hamburglar.";"0"
"1102";"The hardworking Mexican.";"0"
"1103";"the heat of a luxurious bed";"0"
"1104";"The Hemsworth brothers.";"0"
"1105";"The hiccups.";"0"
"1106";"The Hillsborough Disaster.";"0"
"1107";"The Holy Bible.";"0"
"1108";"The homosexual agenda.";"0"
"1109";"The homosexual lifestyle.";"0"
"1110";"The Honey Monster.";"0"
"1111";"The Human Centipede: infinity edition.";"0"
"1112";"The Hustle.";"0"
"1113";"The illusion of choice in a late-stage capitalist society.";"0"
"1114";"The inevitable heat death of the universe.";"0"
"1115";"The invisible hand.";"0"
"1116";"The Jews.";"0"
"1117";"The KKK.";"0"
"1118";"The Kool-Aid Man.";"0"
"1119";"The land of chocolate.";"0"
"1120";"The light of a billion suns.";"0"
"1121";"The Little Engine That Could.";"0"
"1122";"The magic of live theatre.";"0"
"1123";"The Make-A-Wish Foundation.";"0"
"1124";"The Make-A-Wish?? Foundation.";"0"
"1125";"The milk man.";"0"
"1126";"The milkman.";"0"
"1127";"The miracle of childbirth.";"0"
"1128";"The morbidly obese.";"0"
"1129";"The North.";"0"
"1130";"The Official Languages Act. La Loi sur les langues officielles.";"0"
"1131";"The only gay person in a hundred kilometers.";"0"
"1132";"The only gay person in a hundred miles.";"0"
"1133";"The opioid epidemic.";"0"
"1134";"The past.";"0"
"1135";"The Patriarchy.";"0"
"1136";"The penny whistle solo from ""My Heart Will Go On.""";"0"
"1137";"The People's Elbow.";"0"
"1138";"The petty troubles of the landed gentry.";"0"
"1139";"The pirate's life.";"0"
"1140";"The placenta.";"0"
"1141";"The plot of a Michael Bay movie.";"0"
"1142";"The Pope.";"0"
"1143";"The profoundly handicapped.";"0"
"1144";"The prunes I've been saving for you in my armpits.";"0"
"1145";"The Rapture.";"0"
"1146";"The Red Hot Chili Peppers.";"0"
"1147";"The Red Menace.";"0"
"1148";"The Rev. Dr. Martin Luther King, Jr.";"0"
"1149";"The rhythms of Africa.";"0"
"1150";"The Royal Canadian Mounted Police.";"0"
"1151";"The Russians.";"0"
"1152";"The Scouts.";"0"
"1153";"The screams...the terrible screams.";"0"
"1154";"The Smell of Primark.";"0"
"1155";"The South.";"0"
"1156";"The Stig.";"0"
"1157";"The Strictly Come Dancing season finale.";"0"
"1158";"The sudden appearance of the Go Compare man.";"0"
"1159";"The Superdome.";"0"
"1160";"The taint; the grundle; the fleshy fun-bridge.";"0"
"1161";"The Tempur-Pedic?? Swedish Sleep System???.";"0"
"1162";"The terrorists.";"0"
"1163";"The Thong Song.";"0"
"1164";"The Three-Fifths compromise.";"0"
"1165";"The Three-Fifths Compromise.";"0"
"1166";"The token minority.";"0"
"1167";"The total collapse of the global financial system.";"0"
"1168";"The Trail of Tears.";"0"
"1169";"The true meaning of Christmas.";"0"
"1170";"The Ubermensch.";"0"
"1171";"The Underground Railroad.";"0"
"1172";"The unstoppable tide of Islam.";"0"
"1173";"The violation of our most basic human rights.";"0"
"1174";"The Virginia Tech Massacre.";"0"
"1175";"The way James Bond treats women.";"0"
"1176";"The White Australia Policy.";"0"
"1177";"The wifi password.";"0"
"1178";"The wonders of the Orient.";"0"
"1179";"The World of Warcraft.";"0"
"1180";"The wrath of Vladimir Putin.";"0"
"1181";"Therapy.";"0"
"1182";"Theresa May.";"0"
"1183";"These hoes.";"0"
"1184";"Third base.";"0"
"1185";"This answer is postmodern.";"0"
"1186";"This month's mass shooting.";"0"
"1187";"This year's mass shooting.";"0"
"1188";"Those times when you get sand in your vagina.";"0"
"1189";"Three dicks at the same time.";"0"
"1190";"Throwing a virgin into a volcano.";"0"
"1191";"Throwing grapes at a man until he loses touch with reality.";"0"
"1192";"Tickle Me Elmo.";"0"
"1193";"Tickle Me Elmo???.";"0"
"1194";"Tickling Sean Hannity, even after he tells you to stop.";"0"
"1195";"Tiger Woods.";"0"
"1196";"Tiny terrorists";"0"
"1197";"Tom Cruise.";"0"
"1198";"Tongueing a balloon knot arsehole";"0"
"1199";"Toni Morrison's vagina.";"0"
"1200";"Tony Abbott in budgie smugglers.";"0"
"1201";"Too much hair gel.";"0"
"1202";"Tories.";"0"
"1203";"Total control of the media.";"0"
"1204";"Touching a pug right on his penis.";"0"
"1205";"Trench foot.";"0"
"1206";"Tripping balls.";"0"
"1207";"Tweeting.";"0"
"1208";"Twenty tonnes of bat shit.";"0"
"1209";"Twinkies??.";"0"
"1210";"Two midgets shitting into a bucket.";"0"
"1211";"Unfathomable stupidity.";"0"
"1212";"Uppercuts.";"0"
"1213";"Used knickers.";"0"
"1214";"Used panties.";"0"
"1215";"Vegemite???.";"0"
"1216";"Vehicular homicide.";"0"
"1217";"Vehicular manslaughter.";"0"
"1218";"Viagra??.";"0"
"1219";"Vigilante justice.";"0"
"1220";"Vigorous jazz hands.";"0"
"1221";"Vikings.";"0"
"1222";"Vladimir Putin.";"0"
"1223";"Vomiting into a kangaroo's pouch.";"0"
"1224";"Vomiting seafood and bleeding anally.";"0"
"1225";"Vomiting seafood and bleeding anally.";"0"
"1226";"Waiting 'til marriage.";"0"
"1227";"Waiting till marriage.";"0"
